customer_id,first_name,last_name,phone,email,street,city,state,zip_code,source,category_id,category_name,product_id,product_name,brand_id,model_year,list_price,staff_id,active,store_id,manager_id,brand_name,store_name,quantity,order_id,item_id,discount,order_status,order_date,required_date,shipped_date
,,,,,,,,,data lake,,,156.0,,,,,,,2.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,157.0,,,,,,,2.0,,,,28.0,,,,,,,
,,,,,,,,,data lake,,,158.0,,,,,,,2.0,,,,0.0,,,,,,,
,,,,,,,,,data lake,,,159.0,,,,,,,2.0,,,,30.0,,,,,,,
,,,,,,,,,data lake,,,160.0,,,,,,,2.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,161.0,,,,,,,2.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,162.0,,,,,,,2.0,,,,18.0,,,,,,,
,,,,,,,,,data lake,,,163.0,,,,,,,2.0,,,,30.0,,,,,,,
,,,,,,,,,data lake,,,164.0,,,,,,,2.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,165.0,,,,,,,2.0,,,,6.0,,,,,,,
,,,,,,,,,data lake,,,166.0,,,,,,,2.0,,,,27.0,,,,,,,
,,,,,,,,,data lake,,,167.0,,,,,,,2.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,168.0,,,,,,,2.0,,,,29.0,,,,,,,
,,,,,,,,,data lake,,,169.0,,,,,,,2.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,170.0,,,,,,,2.0,,,,2.0,,,,,,,
,,,,,,,,,data lake,,,171.0,,,,,,,2.0,,,,28.0,,,,,,,
,,,,,,,,,data lake,,,172.0,,,,,,,2.0,,,,16.0,,,,,,,
,,,,,,,,,data lake,,,173.0,,,,,,,2.0,,,,17.0,,,,,,,
,,,,,,,,,data lake,,,174.0,,,,,,,2.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,175.0,,,,,,,2.0,,,,0.0,,,,,,,
,,,,,,,,,data lake,,,176.0,,,,,,,2.0,,,,26.0,,,,,,,
,,,,,,,,,data lake,,,177.0,,,,,,,2.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,178.0,,,,,,,2.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,179.0,,,,,,,2.0,,,,16.0,,,,,,,
,,,,,,,,,data lake,,,180.0,,,,,,,2.0,,,,3.0,,,,,,,
,,,,,,,,,data lake,,,181.0,,,,,,,2.0,,,,29.0,,,,,,,
,,,,,,,,,data lake,,,182.0,,,,,,,2.0,,,,21.0,,,,,,,
,,,,,,,,,data lake,,,183.0,,,,,,,2.0,,,,26.0,,,,,,,
,,,,,,,,,data lake,,,184.0,,,,,,,2.0,,,,0.0,,,,,,,
,,,,,,,,,data lake,,,185.0,,,,,,,2.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,186.0,,,,,,,2.0,,,,16.0,,,,,,,
,,,,,,,,,data lake,,,187.0,,,,,,,2.0,,,,10.0,,,,,,,
,,,,,,,,,data lake,,,188.0,,,,,,,2.0,,,,27.0,,,,,,,
,,,,,,,,,data lake,,,189.0,,,,,,,2.0,,,,13.0,,,,,,,
,,,,,,,,,data lake,,,190.0,,,,,,,2.0,,,,18.0,,,,,,,
,,,,,,,,,data lake,,,191.0,,,,,,,2.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,192.0,,,,,,,2.0,,,,0.0,,,,,,,
,,,,,,,,,data lake,,,193.0,,,,,,,2.0,,,,21.0,,,,,,,
,,,,,,,,,data lake,,,194.0,,,,,,,2.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,195.0,,,,,,,2.0,,,,19.0,,,,,,,
,,,,,,,,,data lake,,,196.0,,,,,,,2.0,,,,28.0,,,,,,,
,,,,,,,,,data lake,,,197.0,,,,,,,2.0,,,,10.0,,,,,,,
,,,,,,,,,data lake,,,198.0,,,,,,,2.0,,,,0.0,,,,,,,
,,,,,,,,,data lake,,,199.0,,,,,,,2.0,,,,13.0,,,,,,,
,,,,,,,,,data lake,,,200.0,,,,,,,2.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,201.0,,,,,,,2.0,,,,24.0,,,,,,,
,,,,,,,,,data lake,,,202.0,,,,,,,2.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,203.0,,,,,,,2.0,,,,7.0,,,,,,,
,,,,,,,,,data lake,,,204.0,,,,,,,2.0,,,,25.0,,,,,,,
,,,,,,,,,data lake,,,205.0,,,,,,,2.0,,,,13.0,,,,,,,
,,,,,,,,,data lake,,,206.0,,,,,,,2.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,207.0,,,,,,,2.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,208.0,,,,,,,2.0,,,,12.0,,,,,,,
,,,,,,,,,data lake,,,209.0,,,,,,,2.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,210.0,,,,,,,2.0,,,,10.0,,,,,,,
,,,,,,,,,data lake,,,211.0,,,,,,,2.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,212.0,,,,,,,2.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,213.0,,,,,,,2.0,,,,10.0,,,,,,,
,,,,,,,,,data lake,,,214.0,,,,,,,2.0,,,,7.0,,,,,,,
,,,,,,,,,data lake,,,215.0,,,,,,,2.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,216.0,,,,,,,2.0,,,,19.0,,,,,,,
,,,,,,,,,data lake,,,217.0,,,,,,,2.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,218.0,,,,,,,2.0,,,,26.0,,,,,,,
,,,,,,,,,data lake,,,219.0,,,,,,,2.0,,,,16.0,,,,,,,
,,,,,,,,,data lake,,,220.0,,,,,,,2.0,,,,6.0,,,,,,,
,,,,,,,,,data lake,,,221.0,,,,,,,2.0,,,,12.0,,,,,,,
,,,,,,,,,data lake,,,222.0,,,,,,,2.0,,,,30.0,,,,,,,
,,,,,,,,,data lake,,,223.0,,,,,,,2.0,,,,7.0,,,,,,,
,,,,,,,,,data lake,,,224.0,,,,,,,2.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,225.0,,,,,,,2.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,226.0,,,,,,,2.0,,,,5.0,,,,,,,
,,,,,,,,,data lake,,,227.0,,,,,,,2.0,,,,12.0,,,,,,,
,,,,,,,,,data lake,,,228.0,,,,,,,2.0,,,,7.0,,,,,,,
,,,,,,,,,data lake,,,229.0,,,,,,,2.0,,,,29.0,,,,,,,
,,,,,,,,,data lake,,,230.0,,,,,,,2.0,,,,25.0,,,,,,,
,,,,,,,,,data lake,,,231.0,,,,,,,2.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,232.0,,,,,,,2.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,233.0,,,,,,,2.0,,,,25.0,,,,,,,
,,,,,,,,,data lake,,,234.0,,,,,,,2.0,,,,12.0,,,,,,,
,,,,,,,,,data lake,,,235.0,,,,,,,2.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,236.0,,,,,,,2.0,,,,7.0,,,,,,,
,,,,,,,,,data lake,,,237.0,,,,,,,2.0,,,,30.0,,,,,,,
,,,,,,,,,data lake,,,238.0,,,,,,,2.0,,,,6.0,,,,,,,
,,,,,,,,,data lake,,,239.0,,,,,,,2.0,,,,17.0,,,,,,,
,,,,,,,,,data lake,,,240.0,,,,,,,2.0,,,,19.0,,,,,,,
,,,,,,,,,data lake,,,241.0,,,,,,,2.0,,,,24.0,,,,,,,
,,,,,,,,,data lake,,,242.0,,,,,,,2.0,,,,2.0,,,,,,,
,,,,,,,,,data lake,,,243.0,,,,,,,2.0,,,,18.0,,,,,,,
,,,,,,,,,data lake,,,244.0,,,,,,,2.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,245.0,,,,,,,2.0,,,,18.0,,,,,,,
,,,,,,,,,data lake,,,246.0,,,,,,,2.0,,,,10.0,,,,,,,
,,,,,,,,,data lake,,,247.0,,,,,,,2.0,,,,16.0,,,,,,,
,,,,,,,,,data lake,,,248.0,,,,,,,2.0,,,,26.0,,,,,,,
,,,,,,,,,data lake,,,249.0,,,,,,,2.0,,,,10.0,,,,,,,
,,,,,,,,,data lake,,,250.0,,,,,,,2.0,,,,23.0,,,,,,,
,,,,,,,,,data lake,,,251.0,,,,,,,2.0,,,,0.0,,,,,,,
,,,,,,,,,data lake,,,252.0,,,,,,,2.0,,,,20.0,,,,,,,
,,,,,,,,,data lake,,,253.0,,,,,,,2.0,,,,29.0,,,,,,,
,,,,,,,,,data lake,,,254.0,,,,,,,2.0,,,,7.0,,,,,,,
,,,,,,,,,data lake,,,255.0,,,,,,,2.0,,,,12.0,,,,,,,
,,,,,,,,,data lake,,,256.0,,,,,,,2.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,257.0,,,,,,,2.0,,,,5.0,,,,,,,
,,,,,,,,,data lake,,,258.0,,,,,,,2.0,,,,10.0,,,,,,,
,,,,,,,,,data lake,,,259.0,,,,,,,2.0,,,,16.0,,,,,,,
,,,,,,,,,data lake,,,260.0,,,,,,,2.0,,,,20.0,,,,,,,
,,,,,,,,,data lake,,,261.0,,,,,,,2.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,262.0,,,,,,,2.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,263.0,,,,,,,2.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,264.0,,,,,,,2.0,,,,13.0,,,,,,,
,,,,,,,,,data lake,,,265.0,,,,,,,2.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,266.0,,,,,,,2.0,,,,18.0,,,,,,,
,,,,,,,,,data lake,,,267.0,,,,,,,2.0,,,,21.0,,,,,,,
,,,,,,,,,data lake,,,268.0,,,,,,,2.0,,,,3.0,,,,,,,
,,,,,,,,,data lake,,,269.0,,,,,,,2.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,270.0,,,,,,,2.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,271.0,,,,,,,2.0,,,,26.0,,,,,,,
,,,,,,,,,data lake,,,272.0,,,,,,,2.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,273.0,,,,,,,2.0,,,,28.0,,,,,,,
,,,,,,,,,data lake,,,274.0,,,,,,,2.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,275.0,,,,,,,2.0,,,,3.0,,,,,,,
,,,,,,,,,data lake,,,276.0,,,,,,,2.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,277.0,,,,,,,2.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,278.0,,,,,,,2.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,279.0,,,,,,,2.0,,,,18.0,,,,,,,
,,,,,,,,,data lake,,,280.0,,,,,,,2.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,281.0,,,,,,,2.0,,,,3.0,,,,,,,
,,,,,,,,,data lake,,,282.0,,,,,,,2.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,283.0,,,,,,,2.0,,,,28.0,,,,,,,
,,,,,,,,,data lake,,,284.0,,,,,,,2.0,,,,6.0,,,,,,,
,,,,,,,,,data lake,,,285.0,,,,,,,2.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,286.0,,,,,,,2.0,,,,3.0,,,,,,,
,,,,,,,,,data lake,,,287.0,,,,,,,2.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,288.0,,,,,,,2.0,,,,13.0,,,,,,,
,,,,,,,,,data lake,,,289.0,,,,,,,2.0,,,,5.0,,,,,,,
,,,,,,,,,data lake,,,290.0,,,,,,,2.0,,,,29.0,,,,,,,
,,,,,,,,,data lake,,,291.0,,,,,,,2.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,292.0,,,,,,,2.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,293.0,,,,,,,2.0,,,,12.0,,,,,,,
,,,,,,,,,data lake,,,294.0,,,,,,,2.0,,,,7.0,,,,,,,
,,,,,,,,,data lake,,,295.0,,,,,,,2.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,296.0,,,,,,,2.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,297.0,,,,,,,2.0,,,,7.0,,,,,,,
,,,,,,,,,data lake,,,298.0,,,,,,,2.0,,,,27.0,,,,,,,
,,,,,,,,,data lake,,,299.0,,,,,,,2.0,,,,0.0,,,,,,,
,,,,,,,,,data lake,,,300.0,,,,,,,2.0,,,,13.0,,,,,,,
,,,,,,,,,data lake,,,301.0,,,,,,,2.0,,,,26.0,,,,,,,
,,,,,,,,,data lake,,,302.0,,,,,,,2.0,,,,6.0,,,,,,,
,,,,,,,,,data lake,,,303.0,,,,,,,2.0,,,,23.0,,,,,,,
,,,,,,,,,data lake,,,304.0,,,,,,,2.0,,,,6.0,,,,,,,
,,,,,,,,,data lake,,,305.0,,,,,,,2.0,,,,21.0,,,,,,,
,,,,,,,,,data lake,,,306.0,,,,,,,2.0,,,,17.0,,,,,,,
,,,,,,,,,data lake,,,307.0,,,,,,,2.0,,,,18.0,,,,,,,
,,,,,,,,,data lake,,,308.0,,,,,,,2.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,309.0,,,,,,,2.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,310.0,,,,,,,2.0,,,,5.0,,,,,,,
,,,,,,,,,data lake,,,311.0,,,,,,,2.0,,,,27.0,,,,,,,
,,,,,,,,,data lake,,,312.0,,,,,,,2.0,,,,2.0,,,,,,,
,,,,,,,,,data lake,,,313.0,,,,,,,2.0,,,,24.0,,,,,,,
,,,,,,,,,data lake,,,1.0,,,,,,,3.0,,,,14.0,,,,,,,
,,,,,,,,,data lake,,,2.0,,,,,,,3.0,,,,24.0,,,,,,,
,,,,,,,,,data lake,,,3.0,,,,,,,3.0,,,,0.0,,,,,,,
,,,,,,,,,data lake,,,4.0,,,,,,,3.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,5.0,,,,,,,3.0,,,,3.0,,,,,,,
,,,,,,,,,data lake,,,6.0,,,,,,,3.0,,,,27.0,,,,,,,
,,,,,,,,,data lake,,,7.0,,,,,,,3.0,,,,12.0,,,,,,,
,,,,,,,,,data lake,,,8.0,,,,,,,3.0,,,,12.0,,,,,,,
,,,,,,,,,data lake,,,9.0,,,,,,,3.0,,,,23.0,,,,,,,
,,,,,,,,,data lake,,,10.0,,,,,,,3.0,,,,21.0,,,,,,,
,,,,,,,,,data lake,,,11.0,,,,,,,3.0,,,,30.0,,,,,,,
,,,,,,,,,data lake,,,12.0,,,,,,,3.0,,,,30.0,,,,,,,
,,,,,,,,,data lake,,,13.0,,,,,,,3.0,,,,19.0,,,,,,,
,,,,,,,,,data lake,,,14.0,,,,,,,3.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,15.0,,,,,,,3.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,16.0,,,,,,,3.0,,,,19.0,,,,,,,
,,,,,,,,,data lake,,,17.0,,,,,,,3.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,18.0,,,,,,,3.0,,,,5.0,,,,,,,
,,,,,,,,,data lake,,,19.0,,,,,,,3.0,,,,24.0,,,,,,,
,,,,,,,,,data lake,,,20.0,,,,,,,3.0,,,,19.0,,,,,,,
,,,,,,,,,data lake,,,21.0,,,,,,,3.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,22.0,,,,,,,3.0,,,,20.0,,,,,,,
,,,,,,,,,data lake,,,23.0,,,,,,,3.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,24.0,,,,,,,3.0,,,,18.0,,,,,,,
,,,,,,,,,data lake,,,25.0,,,,,,,3.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,26.0,,,,,,,3.0,,,,27.0,,,,,,,
,,,,,,,,,data lake,,,27.0,,,,,,,3.0,,,,21.0,,,,,,,
,,,,,,,,,data lake,,,28.0,,,,,,,3.0,,,,20.0,,,,,,,
,,,,,,,,,data lake,,,29.0,,,,,,,3.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,30.0,,,,,,,3.0,,,,23.0,,,,,,,
,,,,,,,,,data lake,,,31.0,,,,,,,3.0,,,,10.0,,,,,,,
,,,,,,,,,data lake,,,32.0,,,,,,,3.0,,,,14.0,,,,,,,
,,,,,,,,,data lake,,,33.0,,,,,,,3.0,,,,14.0,,,,,,,
,,,,,,,,,data lake,,,34.0,,,,,,,3.0,,,,6.0,,,,,,,
,,,,,,,,,data lake,,,35.0,,,,,,,3.0,,,,3.0,,,,,,,
,,,,,,,,,data lake,,,36.0,,,,,,,3.0,,,,28.0,,,,,,,
,,,,,,,,,data lake,,,37.0,,,,,,,3.0,,,,30.0,,,,,,,
,,,,,,,,,data lake,,,38.0,,,,,,,3.0,,,,23.0,,,,,,,
,,,,,,,,,data lake,,,39.0,,,,,,,3.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,40.0,,,,,,,3.0,,,,2.0,,,,,,,
,,,,,,,,,data lake,,,41.0,,,,,,,3.0,,,,25.0,,,,,,,
,,,,,,,,,data lake,,,42.0,,,,,,,3.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,43.0,,,,,,,3.0,,,,26.0,,,,,,,
,,,,,,,,,data lake,,,44.0,,,,,,,3.0,,,,26.0,,,,,,,
,,,,,,,,,data lake,,,45.0,,,,,,,3.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,46.0,,,,,,,3.0,,,,16.0,,,,,,,
,,,,,,,,,data lake,,,47.0,,,,,,,3.0,,,,14.0,,,,,,,
,,,,,,,,,data lake,,,48.0,,,,,,,3.0,,,,2.0,,,,,,,
,,,,,,,,,data lake,,,49.0,,,,,,,3.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,50.0,,,,,,,3.0,,,,25.0,,,,,,,
,,,,,,,,,data lake,,,51.0,,,,,,,3.0,,,,2.0,,,,,,,
,,,,,,,,,data lake,,,52.0,,,,,,,3.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,53.0,,,,,,,3.0,,,,6.0,,,,,,,
,,,,,,,,,data lake,,,54.0,,,,,,,3.0,,,,13.0,,,,,,,
,,,,,,,,,data lake,,,55.0,,,,,,,3.0,,,,5.0,,,,,,,
,,,,,,,,,data lake,,,56.0,,,,,,,3.0,,,,19.0,,,,,,,
,,,,,,,,,data lake,,,57.0,,,,,,,3.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,58.0,,,,,,,3.0,,,,27.0,,,,,,,
,,,,,,,,,data lake,,,59.0,,,,,,,3.0,,,,0.0,,,,,,,
,,,,,,,,,data lake,,,60.0,,,,,,,3.0,,,,7.0,,,,,,,
,,,,,,,,,data lake,,,61.0,,,,,,,3.0,,,,28.0,,,,,,,
,,,,,,,,,data lake,,,62.0,,,,,,,3.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,63.0,,,,,,,3.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,64.0,,,,,,,3.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,65.0,,,,,,,3.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,66.0,,,,,,,3.0,,,,3.0,,,,,,,
,,,,,,,,,data lake,,,67.0,,,,,,,3.0,,,,6.0,,,,,,,
,,,,,,,,,data lake,,,68.0,,,,,,,3.0,,,,18.0,,,,,,,
,,,,,,,,,data lake,,,69.0,,,,,,,3.0,,,,29.0,,,,,,,
,,,,,,,,,data lake,,,70.0,,,,,,,3.0,,,,2.0,,,,,,,
,,,,,,,,,data lake,,,71.0,,,,,,,3.0,,,,13.0,,,,,,,
,,,,,,,,,data lake,,,72.0,,,,,,,3.0,,,,6.0,,,,,,,
,,,,,,,,,data lake,,,73.0,,,,,,,3.0,,,,3.0,,,,,,,
,,,,,,,,,data lake,,,74.0,,,,,,,3.0,,,,17.0,,,,,,,
,,,,,,,,,data lake,,,75.0,,,,,,,3.0,,,,29.0,,,,,,,
,,,,,,,,,data lake,,,76.0,,,,,,,3.0,,,,23.0,,,,,,,
,,,,,,,,,data lake,,,77.0,,,,,,,3.0,,,,23.0,,,,,,,
,,,,,,,,,data lake,,,78.0,,,,,,,3.0,,,,19.0,,,,,,,
,,,,,,,,,data lake,,,79.0,,,,,,,3.0,,,,29.0,,,,,,,
,,,,,,,,,data lake,,,80.0,,,,,,,3.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,81.0,,,,,,,3.0,,,,18.0,,,,,,,
,,,,,,,,,data lake,,,82.0,,,,,,,3.0,,,,7.0,,,,,,,
,,,,,,,,,data lake,,,83.0,,,,,,,3.0,,,,23.0,,,,,,,
,,,,,,,,,data lake,,,84.0,,,,,,,3.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,85.0,,,,,,,3.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,86.0,,,,,,,3.0,,,,27.0,,,,,,,
,,,,,,,,,data lake,,,87.0,,,,,,,3.0,,,,16.0,,,,,,,
,,,,,,,,,data lake,,,88.0,,,,,,,3.0,,,,28.0,,,,,,,
,,,,,,,,,data lake,,,89.0,,,,,,,3.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,90.0,,,,,,,3.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,91.0,,,,,,,3.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,92.0,,,,,,,3.0,,,,28.0,,,,,,,
,,,,,,,,,data lake,,,93.0,,,,,,,3.0,,,,18.0,,,,,,,
,,,,,,,,,data lake,,,94.0,,,,,,,3.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,95.0,,,,,,,3.0,,,,14.0,,,,,,,
,,,,,,,,,data lake,,,96.0,,,,,,,3.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,97.0,,,,,,,3.0,,,,28.0,,,,,,,
,,,,,,,,,data lake,,,98.0,,,,,,,3.0,,,,5.0,,,,,,,
,,,,,,,,,data lake,,,99.0,,,,,,,3.0,,,,19.0,,,,,,,
,,,,,,,,,data lake,,,100.0,,,,,,,3.0,,,,28.0,,,,,,,
,,,,,,,,,data lake,,,101.0,,,,,,,3.0,,,,17.0,,,,,,,
,,,,,,,,,data lake,,,102.0,,,,,,,3.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,103.0,,,,,,,3.0,,,,10.0,,,,,,,
,,,,,,,,,data lake,,,104.0,,,,,,,3.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,105.0,,,,,,,3.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,106.0,,,,,,,3.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,107.0,,,,,,,3.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,108.0,,,,,,,3.0,,,,23.0,,,,,,,
,,,,,,,,,data lake,,,109.0,,,,,,,3.0,,,,24.0,,,,,,,
,,,,,,,,,data lake,,,110.0,,,,,,,3.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,111.0,,,,,,,3.0,,,,29.0,,,,,,,
,,,,,,,,,data lake,,,112.0,,,,,,,3.0,,,,24.0,,,,,,,
,,,,,,,,,data lake,,,113.0,,,,,,,3.0,,,,23.0,,,,,,,
,,,,,,,,,data lake,,,114.0,,,,,,,3.0,,,,12.0,,,,,,,
,,,,,,,,,data lake,,,115.0,,,,,,,3.0,,,,25.0,,,,,,,
,,,,,,,,,data lake,,,116.0,,,,,,,3.0,,,,30.0,,,,,,,
,,,,,,,,,data lake,,,117.0,,,,,,,3.0,,,,23.0,,,,,,,
,,,,,,,,,data lake,,,118.0,,,,,,,3.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,119.0,,,,,,,3.0,,,,29.0,,,,,,,
,,,,,,,,,data lake,,,120.0,,,,,,,3.0,,,,25.0,,,,,,,
,,,,,,,,,data lake,,,121.0,,,,,,,3.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,122.0,,,,,,,3.0,,,,8.0,,,,,,,
,,,,,,,,,data lake,,,123.0,,,,,,,3.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,124.0,,,,,,,3.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,125.0,,,,,,,3.0,,,,2.0,,,,,,,
,,,,,,,,,data lake,,,126.0,,,,,,,3.0,,,,5.0,,,,,,,
,,,,,,,,,data lake,,,127.0,,,,,,,3.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,128.0,,,,,,,3.0,,,,20.0,,,,,,,
,,,,,,,,,data lake,,,129.0,,,,,,,3.0,,,,10.0,,,,,,,
,,,,,,,,,data lake,,,130.0,,,,,,,3.0,,,,20.0,,,,,,,
,,,,,,,,,data lake,,,131.0,,,,,,,3.0,,,,23.0,,,,,,,
,,,,,,,,,data lake,,,132.0,,,,,,,3.0,,,,16.0,,,,,,,
,,,,,,,,,data lake,,,133.0,,,,,,,3.0,,,,16.0,,,,,,,
,,,,,,,,,data lake,,,134.0,,,,,,,3.0,,,,17.0,,,,,,,
,,,,,,,,,data lake,,,135.0,,,,,,,3.0,,,,15.0,,,,,,,
,,,,,,,,,data lake,,,136.0,,,,,,,3.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,137.0,,,,,,,3.0,,,,17.0,,,,,,,
,,,,,,,,,data lake,,,138.0,,,,,,,3.0,,,,17.0,,,,,,,
,,,,,,,,,data lake,,,139.0,,,,,,,3.0,,,,21.0,,,,,,,
,,,,,,,,,data lake,,,140.0,,,,,,,3.0,,,,3.0,,,,,,,
,,,,,,,,,data lake,,,141.0,,,,,,,3.0,,,,4.0,,,,,,,
,,,,,,,,,data lake,,,142.0,,,,,,,3.0,,,,29.0,,,,,,,
,,,,,,,,,data lake,,,143.0,,,,,,,3.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,144.0,,,,,,,3.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,145.0,,,,,,,3.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,146.0,,,,,,,3.0,,,,9.0,,,,,,,
,,,,,,,,,data lake,,,147.0,,,,,,,3.0,,,,3.0,,,,,,,
,,,,,,,,,data lake,,,148.0,,,,,,,3.0,,,,6.0,,,,,,,
,,,,,,,,,data lake,,,149.0,,,,,,,3.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,150.0,,,,,,,3.0,,,,21.0,,,,,,,
,,,,,,,,,data lake,,,151.0,,,,,,,3.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,152.0,,,,,,,3.0,,,,1.0,,,,,,,
,,,,,,,,,data lake,,,153.0,,,,,,,3.0,,,,7.0,,,,,,,
,,,,,,,,,data lake,,,154.0,,,,,,,3.0,,,,22.0,,,,,,,
,,,,,,,,,data lake,,,155.0,,,,,,,3.0,,,,25.0,,,,,,,
,,,,,,,,,data lake,,,156.0,,,,,,,3.0,,,,14.0,,,,,,,
,,,,,,,,,data lake,,,157.0,,,,,,,3.0,,,,12.0,,,,,,,
,,,,,,,,,data lake,,,158.0,,,,,,,3.0,,,,17.0,,,,,,,
,,,,,,,,,data lake,,,159.0,,,,,,,3.0,,,,6.0,,,,,,,
,,,,,,,,,data lake,,,160.0,,,,,,,3.0,,,,27.0,,,,,,,
,,,,,,,,,data lake,,,161.0,,,,,,,3.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,162.0,,,,,,,3.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,163.0,,,,,,,3.0,,,,11.0,,,,,,,
,,,,,,,,,data lake,,,164.0,,,,,,,3.0,,,,18.0,,,,,,,
